True Emotion,Predicted Emotion,Time Taken (s),,,,
2,4,0.011821508,0,,,
4,2,0.011782169,0,,,
2,6,0.011781931,0,,,
0,4,0.011790276,0,,,
8,0,0.011810541,0,,,
2,2,0.011795521,1,,,
8,8,0.011837006,1,,,
2,2,0.011775494,1,,,
6,6,0.011774778,1,,,
2,5,0.011807203,0,,,
2,2,0.01178813,1,,,
6,0,0.011868477,0,,,
0,8,0.011883497,0,,,
5,6,0.01183939,0,,,
8,4,0.011851788,0,,,
4,4,0.011872768,1,,,
2,4,0.011814594,0,,,
5,5,0.011847258,1,,,
4,6,0.01192975,0,,,
8,4,0.011954069,0,,,
4,4,0.011973381,1,,,
2,6,0.011961937,0,,,
7,7,0.011939764,1,,,
8,4,0.011949062,0,,,
6,6,0.011922836,1,,,
2,2,0.011914253,1,,,
5,8,0.011899233,0,,,
6,6,0.011850357,1,,,
8,8,0.011813641,1,,,
0,6,0.011789322,0,,,
6,8,0.011792421,0,,,
4,2,0.011825562,0,,,
4,5,0.011805534,0,,,
2,8,0.011804819,0,,,
8,8,0.011788368,1,,,
2,2,0.011800766,1,,,
8,8,0.011825562,1,,,
6,8,0.011776686,0,,,
5,0,0.011783123,0,,,
6,2,0.011773825,0,,,
4,4,0.011779547,1,,,
8,8,0.011753798,1,,,
4,6,0.011830091,0,,,
4,6,0.011846542,0,,,
4,4,0.011823177,1,,,
5,4,0.011876822,0,,,
8,4,0.011857033,0,,,
4,4,0.011838675,1,,,
2,2,0.012192488,1,,,
6,2,0.011847019,0,,,
2,6,0.011850834,0,,,
2,2,0.011847973,1,,,
8,4,0.011841297,0,,,
6,7,0.01185751,0,,,
5,5,0.01184082,1,,,
4,4,0.011837959,1,,,
5,6,0.011838913,0,,,
8,6,0.011847019,0,,,
0,4,0.011908054,0,,,
6,6,0.011866808,1,,,
6,1,0.011884689,0,,,
8,5,0.011855602,0,,,
8,8,0.011868,1,,,
5,5,0.011842489,1,,,
6,4,0.011830807,0,,,
6,4,0.011800528,0,,,
2,6,0.011786222,0,,,
5,8,0.011784077,0,,,
0,6,0.011771441,0,,,
6,6,0.011782408,1,,,
6,5,0.011781216,0,,,
6,6,0.011778593,1,,,
7,7,0.011801481,1,,,
0,4,0.01179719,0,,,
6,6,0.011811256,1,,,
2,6,0.011823177,0,,,
4,4,0.011863708,1,,,
6,6,0.012251377,1,,,
5,5,0.011911154,1,,,
6,0,0.011804581,0,,,
8,6,0.011809349,0,,,
9,9,0.011787415,1,,,
5,5,0.01181531,1,,,
7,7,0.011768579,1,,,
4,4,0.011813402,1,,,
2,2,0.011744022,1,,,
2,2,0.01181531,1,,,
2,4,0.011791229,0,,,
0,6,0.011773825,0,,,
4,4,0.011760235,1,,,
6,5,0.011871338,0,,,
9,6,0.011936426,0,,,
4,2,0.011868954,0,,,
0,0,0.01192379,1,,,
8,8,0.011842012,1,,,
6,4,0.011869431,0,,,
6,5,0.011920691,0,,,
6,4,0.011856079,0,,,
6,4,0.011857033,0,,,
8,8,0.011849165,1,,,
6,6,0.011853218,1,,,
8,8,0.011864185,1,,,
8,8,0.011869907,1,,,
8,8,0.011871576,1,,,
5,0,0.011883259,0,,,
9,6,0.011888027,0,,,
4,4,0.011865616,1,,,
8,6,0.011848927,0,,,
6,6,0.011855841,1,,,
6,6,0.011900425,1,,,
7,7,0.011861563,1,,,
2,4,0.011868238,0,,,
0,2,0.011863947,0,,,
6,8,0.01188302,0,,,
4,0,0.011927128,0,,,
2,2,0.011913538,1,,,
4,4,0.01185298,1,,,
5,4,0.011894941,0,,,
4,4,0.011859417,1,,,
6,6,0.011844635,1,,,
1,3,0.01184535,0,,,
8,8,0.011907816,1,,,
6,6,0.011834145,1,,,
4,4,0.011796236,1,,,
8,8,0.011822939,1,,,
6,6,0.011800051,1,,,
4,0,0.011805058,0,,,
7,7,0.011823893,1,,,
4,4,0.011824131,1,,,
4,4,0.01182127,1,,,
2,2,0.011779547,1,,,
8,8,0.011824608,1,,,
4,4,0.011821508,1,,,
8,8,0.011799097,1,,,
8,6,0.011841059,0,,,
4,2,0.011802435,0,,,
4,8,0.011848927,0,,,
5,0,0.01182127,0,,,
4,0,0.011800289,0,,,
6,6,0.011795044,1,,,
5,5,0.011802673,1,,,
2,5,0.011749506,0,,,
0,0,0.011788845,1,,,
6,5,0.011785269,0,,,
0,0,0.011814356,1,,,
6,7,0.011800289,0,,,
2,2,0.011822224,1,,,
7,7,0.011822462,1,,,
2,4,0.011820316,0,,,
4,4,0.011746645,1,,,
7,7,0.011804342,1,,,
6,6,0.011810303,1,,,
0,4,0.011797667,0,,,
6,6,0.011791468,1,,,
2,6,0.011876822,0,,,
2,6,0.011834145,0,,,
7,7,0.011825323,1,,,
2,8,0.011795282,0,,,
6,2,0.01179409,0,,,
9,9,0.011819601,1,,,
5,7,0.011840582,0,,,
8,4,0.011820793,0,,,
5,8,0.011834621,0,,,
2,4,0.011815786,0,,,
6,6,0.011837959,1,,,
2,5,0.011932135,0,,,
2,2,0.01189065,1,,,
2,4,0.011860132,0,,,
4,0,0.011975288,0,,,
6,6,0.011930943,1,,,
4,4,0.011880398,1,,,
6,4,0.01187849,0,,,
0,5,0.011857986,0,,,
6,8,0.011887789,0,,,
8,0,0.011899233,0,,,
9,1,0.011816025,0,,,
5,5,0.011790752,1,,,
4,8,0.011792421,0,,,
4,4,0.011808157,1,,,
2,6,0.011773825,0,,,
6,6,0.01180315,1,,,
4,4,0.011786938,1,,,
2,2,0.011787176,1,,,
2,2,0.01181221,1,,,
6,6,0.011802912,1,,,
4,4,0.011794806,1,,,
4,4,0.011819124,1,,,
4,4,0.011823893,1,,,
6,6,0.011828899,1,,,
6,6,0.011840343,1,,,
8,8,0.011835814,1,,,
2,5,0.011806011,0,,,
6,6,0.011755466,1,,,
9,6,0.011803389,0,,,
0,0,0.011816263,1,,,
4,2,0.01178503,0,,,
6,5,0.011838675,0,,,
4,4,0.011853456,1,,,
8,6,0.01184535,0,,,
5,0,0.011828661,0,,,
7,7,0.011829853,1,,,
2,2,0.011813164,1,,,
6,4,0.011806726,0,,,
8,8,0.011804342,1,,,
2,4,0.011899233,0,,,
8,4,0.011895895,0,,,
8,4,0.011878729,0,,,
4,2,0.01182723,0,,,
6,6,0.011889458,1,,,
0,0,0.011834621,1,,,
2,4,0.011853695,0,,,
6,2,0.011834621,0,,,
7,7,0.011870623,1,,,
0,0,0.011822224,1,,,
0,0,0.011811495,1,,,
6,0,0.011819601,0,,,
2,2,0.011806011,1,,,
2,2,0.011791945,1,,,
8,8,0.011855364,1,,,
6,6,0.011804104,1,,,
0,4,0.01180315,0,,,
0,0,0.011796951,1,,,
6,7,0.011776686,0,,,
8,8,0.011816502,1,,,
6,6,0.011805773,1,,,
8,8,0.011770725,1,,,
5,7,0.011759758,0,,,
2,2,0.011811018,1,,,
2,4,0.011828899,0,,,
4,4,0.011821508,1,,,
4,4,0.011826515,1,,,
8,8,0.011790037,1,,,
8,8,0.01184082,1,,,
2,4,0.011841297,0,,,
4,4,0.01187396,1,,,
6,0,0.011880159,0,,,
2,6,0.011891365,0,,,
6,5,0.011819363,0,,,
5,8,0.012001753,0,,,
5,5,0.011983871,1,,,
6,5,0.011942863,0,,,
4,8,0.011927843,0,,,
0,0,0.011961222,1,,,
2,6,0.011885166,0,,,
2,2,0.011872292,1,,,
9,9,0.011889219,1,,,
7,7,0.011887074,1,,,
6,6,0.011900187,1,,,
1,7,0.011857748,0,,,
7,7,0.01184845,1,,,
7,7,0.011831284,1,,,
8,8,0.011842251,1,,,
6,6,0.011793137,1,,,
2,5,0.011761904,0,,,
3,7,0.011766911,0,,,
2,8,0.011793137,0,,,
4,4,0.011752844,1,,,
4,4,0.011770248,1,,,
7,7,0.011816025,1,,,
6,6,0.011754036,1,,,
6,2,0.011797428,0,,,
6,6,0.011793852,1,,,
2,2,0.011768818,1,,,
4,8,0.011782646,0,,,
0,6,0.011844397,0,,,
4,8,0.011798143,0,,,
6,6,0.011802197,1,,,
0,0,0.011871815,1,,,
8,8,0.011863947,1,,,
2,2,0.011851788,1,,,
5,5,0.011799574,1,,,
6,6,0.011790514,1,,,
4,6,0.011822462,0,,,
4,5,0.011811972,0,,,
4,6,0.011799335,0,,,
4,6,0.011864424,0,,,
6,8,0.011880636,0,,,
4,8,0.011868,0,,,
8,8,0.011848688,1,,,
2,4,0.01187253,0,,,
0,4,0.011766434,0,,,
4,4,0.011845589,1,,,
5,7,0.011875629,0,,,
6,9,0.011893034,0,,,
2,2,0.011862755,1,,,
6,8,0.011846542,0,,,
3,8,0.011870861,0,,,
6,6,0.011871815,1,,,
6,6,0.011784315,1,,,
4,8,0.011831522,0,,,
4,4,0.011818886,1,,,
4,4,0.011814117,1,,,
2,2,0.011766672,1,,,
5,5,0.011804104,1,,,
8,4,0.0117836,0,,,
4,4,0.011811256,1,,,
6,5,0.011839628,0,,,
4,2,0.011811018,0,,,
6,6,0.011855841,1,,,
5,6,0.011832714,0,,,
6,6,0.011832952,1,,,
5,2,0.011843204,0,,,
0,2,0.01181674,0,,,
2,2,0.011825562,1,,,
8,6,0.011761427,0,,,
6,8,0.011820078,0,,,
8,4,0.011779308,0,,,
4,4,0.014549732,1,,,
4,6,0.011833906,0,,,
6,6,0.011837244,1,,,
2,4,0.011810303,0,,,
8,8,0.011832952,1,,,
4,4,0.011942863,1,,,
0,4,0.011913061,0,,,
4,4,0.0119524,1,,,
7,7,0.011846304,1,,,
6,6,0.011896849,1,,,
6,6,0.011935472,1,,,
6,6,0.01190877,1,,,
0,6,0.011865616,0,,,
4,4,0.01183033,1,,,
5,2,0.011781931,0,,,
6,5,0.011808157,0,,,
7,7,0.011776686,1,,,
4,4,0.011787891,1,,,
5,5,0.01179862,1,,,
7,7,0.0118258,1,,,
4,4,0.011808395,1,,,
6,6,0.011796713,1,,,
4,4,0.011786699,1,,,
8,8,0.011797667,1,,,
2,2,0.011854649,1,,,
6,6,0.01177597,1,,,
9,9,0.011825085,1,,,
6,6,0.011816502,1,,,
4,6,0.011855125,0,,,
5,4,0.011843204,0,,,
3,4,0.011832476,0,,,
5,6,0.01185298,0,,,
2,2,0.01188612,1,,,
5,8,0.01186657,0,,,
8,8,0.011864901,1,,,
6,5,0.011775017,0,,,
4,2,0.011748314,0,,,
4,6,0.011787176,0,,,
8,2,0.011822701,0,,,
5,5,0.01184535,1,,,
4,8,0.01179719,0,,,
0,0,0.011827707,1,,,
6,6,0.011818647,1,,,
7,7,0.01182723,1,,,
4,4,0.011811495,1,,,
8,8,0.011806965,1,,,
8,8,0.01180172,1,,,
6,5,0.011860847,0,,,
5,8,0.01184082,0,,,
2,2,0.011918545,1,,,
8,5,0.011894226,0,,,
2,2,0.011874437,1,,,
7,7,0.011890888,1,,,
4,0,0.011823893,0,,,
9,9,0.011849642,1,,,
8,8,0.011828661,1,,,
0,2,0.011815786,0,,,
2,4,0.011813641,0,,,
7,5,0.011827707,0,,,
6,2,0.011823177,0,,,
6,6,0.01183176,1,,,
8,8,0.011820793,1,,,
4,4,0.011826754,1,,,
6,8,0.01182127,0,,,
4,4,0.01179862,1,,,
5,4,0.011780262,0,,,
4,6,0.011797428,0,,,
6,6,0.011835337,1,,,
3,5,0.011811495,0,,,
2,0,0.011791468,0,,,
4,4,0.011810064,1,,,
4,0,0.011822462,0,,,
5,4,0.011777878,0,,,
6,2,0.01178503,0,,,
6,2,0.011801958,0,,,
8,8,0.011805773,1,,,
6,4,0.011813879,0,,,
5,6,0.01194334,0,,,
6,0,0.01193738,0,,,
8,5,0.011871338,0,,,
7,5,0.011876822,0,,,
7,5,0.011869669,0,,,
4,2,0.011871576,0,,,
4,4,0.011833191,1,,,
4,4,0.011828423,1,,,
2,4,0.011847258,0,,,
2,2,0.01186204,1,,,
4,4,0.011868238,1,,,
6,6,0.011829138,1,,,
4,8,0.011785746,0,,,
4,4,0.011784554,1,,,
8,8,0.011753559,1,,,
4,4,0.011832952,1,,,
8,8,0.011867762,1,,,
8,8,0.011850595,1,,,
5,0,0.011848688,0,,,
6,6,0.011758327,1,,,
2,2,0.011788607,1,,,
0,0,0.011776209,1,,,
0,4,0.011792898,0,,,
6,6,0.011794806,1,,,
4,0,0.011776686,0,,,
2,4,0.011764765,0,,,
8,5,0.011853933,0,,,
2,4,0.011826515,0,,,
4,4,0.011857748,1,,,
8,8,0.011890888,1,,,
8,8,0.011879683,1,,,
2,6,0.011835337,0,,,
6,6,0.011811018,1,,,
8,8,0.0117805,1,,,
8,5,0.011822224,0,,,
0,2,0.011857986,0,,,
6,4,0.011833429,0,,,
6,0,0.011828899,0,,,
2,2,0.011829853,1,,,
7,7,0.011821032,1,,,
0,0,0.011797667,1,,,
8,0,0.011811733,0,,,
5,5,0.011766672,1,,,
7,5,0.011818886,0,,,
4,4,0.011801481,1,,,
6,6,0.011809826,1,,,
4,8,0.011848927,0,,,
5,6,0.011845589,0,,,
8,8,0.01184392,1,,,
6,4,0.01181674,0,,,
7,7,0.011797667,1,,,
8,4,0.011793852,0,,,
6,6,0.011780024,1,,,
4,2,0.011785269,0,,,
7,7,0.011788607,1,,,
6,6,0.01181531,1,,,
6,6,0.011782408,1,,,
2,2,0.011816502,1,,,
4,4,0.011808634,1,,,
5,7,0.011762857,0,,,
2,2,0.011771679,1,,,
6,8,0.011817217,0,,,
0,0,0.011785746,1,,,
4,4,0.011806011,1,,,
9,8,0.011776447,0,,,
2,2,0.01183939,1,,,
6,6,0.011773586,1,,,
0,2,0.011800051,0,,,
2,4,0.011789322,0,,,
5,5,0.011805534,1,,,
4,4,0.011812687,1,,,
6,2,0.011843204,0,,,
9,6,0.011832952,0,,,
4,2,0.01179862,0,,,
4,4,0.011977196,1,,,
0,2,0.011841774,0,,,
8,5,0.011876583,0,,,
2,0,0.01191926,0,,,
2,4,0.01190567,0,,,
2,6,0.011855125,0,,,
8,6,0.011857748,0,,,
2,4,0.011792898,0,,,
2,6,0.011883736,0,,,
8,0,0.011885881,0,,,
8,0,0.011827707,0,,,
4,6,0.01179266,0,,,
8,8,0.011807203,1,,,
7,7,0.011759996,1,,,
8,8,0.011803627,1,,,
4,4,0.011862993,1,,,
4,0,0.011826515,0,,,
8,4,0.011797667,0,,,
6,6,0.011772394,1,,,
4,2,0.011773348,0,,,
8,4,0.011738062,0,,,
6,9,0.011778831,0,,,
2,4,0.011770487,0,,,
9,9,0.011816978,1,,,
6,6,0.011813879,1,,,
0,2,0.011836052,0,,,
0,4,0.011868238,0,,,
6,7,0.011841774,0,,,
4,6,0.011796713,0,,,
6,4,0.011813402,0,,,
4,6,0.011793137,0,,,
4,4,0.01178813,1,,,
6,6,0.011902809,1,,,
4,2,0.01178956,0,,,
4,4,0.011812925,1,,,
7,7,0.011832237,1,,,
5,9,0.011807919,0,,,
5,5,0.01186347,1,,,
2,2,0.011817217,1,,,
2,2,0.011829615,1,,,
4,4,0.01180172,1,,,
0,6,0.011826038,0,,,
7,6,0.011807442,0,,,
4,6,0.011869431,0,,,
4,6,0.01179862,0,,,
5,5,0.011897564,1,,,
8,6,0.011863947,0,,,
6,6,0.011837721,1,,,
0,0,0.011855125,1,,,
