True Emotion,Predicted Emotion,Time Taken (s),,,,
6,6,0.011762619,1,,,
6,6,0.011735916,1,,,
4,4,0.011771679,1,,,
2,2,0.011781693,1,,,
4,0,0.011743546,0,,,
8,8,0.011755705,1,,,
6,6,0.011755943,1,,,
6,6,0.011741161,1,,,
8,4,0.01175499,0,,,
6,4,0.011726379,0,,,
6,7,0.011768818,0,,,
0,4,0.011724234,0,,,
8,8,0.011782408,1,,,
8,7,0.011711597,0,,,
8,2,0.011737585,0,,,
4,4,0.011713028,1,,,
4,0,0.011737347,0,,,
6,6,0.011713266,1,,,
6,0,0.011739016,0,,,
8,8,0.011772394,1,,,
6,5,0.01218152,0,,,
8,8,0.012148857,1,,,
4,4,0.012005806,1,,,
8,8,0.011812925,1,,,
4,6,0.011864424,0,,,
6,6,0.011877775,1,,,
8,9,0.011905193,0,,,
8,8,0.012093782,1,,,
2,2,0.011912107,1,,,
2,4,0.011901855,0,,,
7,7,0.011927605,1,,,
2,2,0.011934996,1,,,
6,9,0.01187706,0,,,
0,0,0.011805773,1,,,
0,0,0.011893988,1,,,
7,7,0.011784315,1,,,
6,6,0.011791706,1,,,
6,6,0.011762857,1,,,
8,6,0.011811972,0,,,
8,8,0.011831045,1,,,
6,6,0.011759758,1,,,
5,6,0.011779785,0,,,
8,0,0.011775017,0,,,
4,0,0.011734724,0,,,
5,6,0.011806965,0,,,
4,4,0.01173377,1,,,
2,8,0.011814356,0,,,
7,7,0.011767149,1,,,
5,6,0.011799097,0,,,
8,0,0.011759996,0,,,
7,7,0.011803389,1,,,
4,2,0.011772633,0,,,
4,4,0.011783123,1,,,
0,8,0.01174283,0,,,
2,2,0.011766911,1,,,
4,4,0.011768818,1,,,
4,0,0.011766672,0,,,
6,6,0.011799812,1,,,
7,7,0.011831999,1,,,
8,4,0.011859894,0,,,
4,4,0.011840343,1,,,
6,6,0.011818171,1,,,
6,2,0.011810541,0,,,
8,8,0.011822939,1,,,
4,2,0.011845827,0,,,
6,8,0.011781693,0,,,
7,7,0.011866808,1,,,
8,8,0.011831284,1,,,
0,4,0.011851549,0,,,
6,6,0.011842728,1,,,
0,6,0.011852741,0,,,
0,6,0.011769533,0,,,
2,2,0.011765957,1,,,
0,0,0.011772871,1,,,
4,8,0.011791229,0,,,
2,2,0.011768103,1,,,
5,9,0.011733055,0,,,
4,7,0.011748791,0,,,
2,2,0.011785269,1,,,
7,6,0.011737347,0,,,
6,6,0.011744738,1,,,
6,6,0.011784077,1,,,
7,7,0.011818409,1,,,
5,6,0.011744738,0,,,
4,4,0.011768579,1,,,
6,6,0.011781216,1,,,
6,4,0.011780977,0,,,
0,0,0.011792898,1,,,
8,0,0.011793613,0,,,
4,4,0.01181674,1,,,
6,8,0.011773825,0,,,
0,8,0.011751175,0,,,
4,6,0.011805296,0,,,
5,2,0.01176095,0,,,
8,8,0.011723757,1,,,
8,8,0.011846304,1,,,
2,2,0.011839151,1,,,
7,6,0.011833429,0,,,
6,6,0.011865854,1,,,
5,2,0.01189208,0,,,
6,6,0.011873484,1,,,
6,5,0.011852503,0,,,
8,4,0.011898994,0,,,
8,4,0.011879683,0,,,
0,0,0.011897087,1,,,
4,0,0.011823177,0,,,
7,6,0.011815548,0,,,
6,5,0.01184535,0,,,
6,6,0.01180172,1,,,
8,6,0.01179719,0,,,
4,4,0.011828661,1,,,
6,2,0.011818886,0,,,
2,2,0.011825562,1,,,
4,6,0.011846066,0,,,
6,2,0.011814833,0,,,
8,8,0.0117836,1,,,
6,0,0.011786222,0,,,
2,6,0.011829853,0,,,
8,6,0.011890888,0,,,
0,0,0.011829615,1,,,
0,0,0.011779547,1,,,
7,6,0.011720181,0,,,
0,0,0.011759758,1,,,
5,5,0.011789083,1,,,
8,8,0.011731386,1,,,
6,6,0.011823654,1,,,
8,8,0.011798143,1,,,
6,6,0.011802435,1,,,
8,8,0.011776447,1,,,
4,4,0.01180625,1,,,
2,2,0.011762857,1,,,
4,4,0.011736155,1,,,
0,4,0.011770248,0,,,
6,8,0.01175499,0,,,
9,9,0.01176548,1,,,
6,8,0.011802435,0,,,
4,8,0.011753321,0,,,
6,4,0.011793613,0,,,
5,5,0.011742592,1,,,
4,2,0.011755228,0,,,
8,8,0.011799574,1,,,
2,6,0.011759758,0,,,
6,0,0.011800528,0,,,
6,8,0.011757135,0,,,
6,2,0.011732817,0,,,
8,6,0.011754751,0,,,
9,8,0.011744738,0,,,
6,6,0.011757851,1,,,
5,2,0.011792183,0,,,
7,7,0.01177597,1,,,
2,2,0.011780977,1,,,
6,0,0.011754513,0,,,
8,6,0.011764765,0,,,
5,4,0.011764765,0,,,
3,7,0.011741877,0,,,
5,2,0.011744499,0,,,
7,7,0.011738777,1,,,
6,6,0.011747599,1,,,
4,8,0.011741877,0,,,
8,8,0.011773586,1,,,
5,5,0.011732578,1,,,
2,5,0.011783123,0,,,
5,6,0.011830091,0,,,
8,5,0.011732817,0,,,
6,4,0.011734962,0,,,
6,4,0.011735439,0,,,
6,8,0.011787653,0,,,
2,2,0.011840343,1,,,
4,2,0.011846781,0,,,
2,2,0.01184845,1,,,
2,0,0.011881828,0,,,
4,0,0.011876822,0,,,
4,4,0.011798382,1,,,
4,4,0.011778831,1,,,
6,6,0.011867523,1,,,
8,6,0.011874199,0,,,
4,4,0.011895418,1,,,
6,8,0.011833191,0,,,
4,0,0.011773109,0,,,
0,0,0.011757135,1,,,
0,5,0.011827707,0,,,
6,6,0.011785984,1,,,
6,4,0.011777401,0,,,
2,2,0.011745453,1,,,
4,0,0.011751652,0,,,
7,7,0.01177001,1,,,
7,6,0.011840343,0,,,
6,6,0.01176548,1,,,
0,0,0.011778116,1,,,
6,6,0.011785746,1,,,
0,0,0.011827707,1,,,
8,8,0.011799097,1,,,
2,2,0.01184082,1,,,
6,6,0.011828899,1,,,
6,6,0.011831522,1,,,
6,6,0.011782646,1,,,
2,2,0.011838913,1,,,
6,4,0.011790752,0,,,
8,4,0.011799335,0,,,
6,6,0.011791468,1,,,
4,6,0.011776686,0,,,
4,0,0.011757374,0,,,
4,0,0.011804819,0,,,
6,6,0.011809826,1,,,
5,6,0.011787653,0,,,
4,4,0.011787415,1,,,
5,6,0.011791945,0,,,
0,0,0.011839151,1,,,
8,8,0.011789799,1,,,
2,2,0.011794329,1,,,
4,4,0.011802197,1,,,
2,4,0.011755705,0,,,
8,8,0.011789799,1,,,
7,5,0.011763811,0,,,
0,0,0.01179719,1,,,
8,4,0.01180172,0,,,
8,8,0.011851311,1,,,
4,5,0.011795521,0,,,
6,7,0.011752844,0,,,
4,4,0.011746407,1,,,
8,8,0.011776686,1,,,
4,4,0.011810064,1,,,
0,0,0.011776209,1,,,
4,4,0.011754274,1,,,
7,6,0.011773825,0,,,
4,6,0.011798382,0,,,
8,8,0.011797667,1,,,
4,2,0.011747122,0,,,
4,4,0.011726856,1,,,
0,8,0.011737108,0,,,
3,6,0.01176548,0,,,
6,6,0.011748314,1,,,
6,6,0.011811256,1,,,
7,7,0.011773825,1,,,
6,4,0.011787176,0,,,
2,4,0.011777639,0,,,
4,4,0.01175952,1,,,
7,7,0.011753321,1,,,
4,4,0.011725664,1,,,
6,4,0.011689663,0,,,
5,6,0.011731148,0,,,
6,6,0.011825323,1,,,
0,2,0.011860847,0,,,
2,8,0.011827707,0,,,
7,5,0.011831999,0,,,
0,8,0.011861086,0,,,
9,9,0.011825085,1,,,
6,7,0.011836767,0,,,
8,8,0.011772633,1,,,
1,4,0.011832476,0,,,
0,0,0.011841059,1,,,
9,7,0.011829376,0,,,
5,6,0.011807919,0,,,
8,4,0.011859655,0,,,
4,4,0.01180315,1,,,
7,7,0.011790514,1,,,
2,2,0.011793852,1,,,
6,8,0.011806011,0,,,
8,8,0.011832952,1,,,
0,8,0.011791468,0,,,
2,0,0.011872768,0,,,
5,2,0.011816025,0,,,
6,6,0.011799812,1,,,
6,6,0.011772156,1,,,
7,7,0.011762142,1,,,
7,7,0.011735678,1,,,
6,6,0.011768579,1,,,
6,2,0.011748075,0,,,
8,8,0.011757851,1,,,
6,6,0.011790991,1,,,
7,7,0.01178813,1,,,
6,8,0.011777163,0,,,
2,6,0.011780977,0,,,
9,7,0.011793613,0,,,
0,4,0.011850357,0,,,
0,4,0.011808634,0,,,
4,4,0.011841774,1,,,
8,6,0.01180768,0,,,
5,5,0.011793375,1,,,
6,6,0.011791229,1,,,
4,0,0.011771917,0,,,
2,8,0.011784315,0,,,
6,8,0.011745214,0,,,
6,6,0.011760235,1,,,
4,5,0.011748552,0,,,
6,5,0.011769772,0,,,
2,2,0.011799574,1,,,
0,7,0.011722565,0,,,
5,6,0.011773825,0,,,
6,4,0.011806488,0,,,
2,2,0.011897564,1,,,
2,0,0.011777401,0,,,
0,4,0.011773109,0,,,
7,7,0.01177597,1,,,
4,4,0.011782169,1,,,
8,0,0.011767864,0,,,
2,0,0.011728525,0,,,
4,8,0.011738777,0,,,
2,2,0.011787415,1,,,
0,4,0.011782646,0,,,
8,8,0.011720419,1,,,
2,2,0.011801243,1,,,
8,8,0.011744976,1,,,
2,6,0.011773825,0,,,
6,6,0.011740446,1,,,
2,0,0.011715651,0,,,
2,6,0.011730433,0,,,
6,6,0.011742353,1,,,
0,0,0.011760235,1,,,
5,6,0.011754274,0,,,
8,4,0.011758804,0,,,
4,4,0.011759043,1,,,
2,2,0.011731148,1,,,
5,5,0.011774302,1,,,
4,6,0.011822939,0,,,
8,8,0.01181078,1,,,
4,4,0.011810303,1,,,
2,6,0.011828423,0,,,
7,7,0.011862516,1,,,
8,4,0.011825323,0,,,
6,8,0.01186204,0,,,
2,2,0.011826038,1,,,
5,8,0.011938334,0,,,
6,6,0.011881113,1,,,
8,8,0.011867762,1,,,
0,0,0.011868954,1,,,
6,6,0.011861086,1,,,
4,0,0.011835814,0,,,
4,4,0.011888742,1,,,
2,4,0.011846066,0,,,
8,8,0.011878014,1,,,
2,2,0.011881828,1,,,
8,6,0.011909723,0,,,
6,0,0.011802912,0,,,
5,2,0.011826038,0,,,
6,6,0.011816978,1,,,
4,8,0.011791468,0,,,
8,8,0.011816263,1,,,
4,2,0.011810303,0,,,
4,8,0.011857033,0,,,
4,6,0.011820078,0,,,
5,4,0.011883497,0,,,
8,8,0.011806011,1,,,
4,6,0.011813879,0,,,
2,2,0.011787891,1,,,
6,0,0.011809111,0,,,
2,2,0.011822939,1,,,
2,6,0.011812687,0,,,
8,8,0.011779547,1,,,
6,6,0.011830807,1,,,
5,0,0.011828184,0,,,
4,0,0.011832952,0,,,
5,6,0.011797428,0,,,
8,8,0.011812449,1,,,
0,4,0.01183629,0,,,
6,4,0.011862278,0,,,
6,0,0.011795759,0,,,
8,5,0.011823416,0,,,
8,8,0.011826754,1,,,
5,5,0.01181674,1,,,
6,6,0.011829376,1,,,
6,4,0.011863947,0,,,
2,0,0.011834383,0,,,
5,6,0.011849642,0,,,
0,5,0.011803389,0,,,
6,5,0.011801243,0,,,
6,6,0.01179266,1,,,
6,4,0.011873245,0,,,
7,7,0.011919975,1,,,
0,4,0.011923552,0,,,
6,0,0.011831284,0,,,
2,8,0.011806965,0,,,
4,2,0.011796951,0,,,
6,0,0.011744976,0,,,
5,5,0.01178956,1,,,
6,2,0.011813164,0,,,
8,4,0.011847973,0,,,
9,9,0.011852741,1,,,
5,8,0.011790037,0,,,
7,7,0.011857748,1,,,
4,4,0.011819839,1,,,
2,6,0.011837721,0,,,
2,0,0.011806011,0,,,
2,2,0.011855125,1,,,
0,8,0.011783123,0,,,
4,4,0.011802197,1,,,
6,6,0.011855364,1,,,
9,6,0.011940002,0,,,
4,4,0.011939049,1,,,
0,8,0.011968851,0,,,
8,8,0.011951447,1,,,
6,6,0.011842966,1,,,
6,6,0.011884212,1,,,
6,4,0.01180625,0,,,
6,4,0.011849642,0,,,
8,8,0.011848211,1,,,
6,4,0.011860371,0,,,
8,8,0.011792421,1,,,
8,7,0.011826754,0,,,
8,8,0.011829615,1,,,
5,5,0.011818409,1,,,
9,8,0.011812449,0,,,
4,0,0.011823893,0,,,
8,8,0.011831284,1,,,
6,0,0.011788607,0,,,
6,4,0.011791229,0,,,
7,7,0.011825323,1,,,
2,2,0.011798859,1,,,
0,8,0.011777401,0,,,
6,5,0.011771679,0,,,
4,4,0.011791229,1,,,
2,2,0.011824131,1,,,
4,4,0.01181078,1,,,
5,5,0.011804581,1,,,
4,4,0.011828661,1,,,
6,6,0.011813879,1,,,
1,8,0.011837482,0,,,
8,8,0.011835337,1,,,
6,2,0.01180768,0,,,
4,0,0.011822701,0,,,
8,8,0.011831522,1,,,
6,6,0.011812449,1,,,
4,8,0.011868954,0,,,
7,7,0.011807919,1,,,
4,2,0.011815071,0,,,
4,4,0.011805058,1,,,
2,4,0.011782408,0,,,
8,8,0.011831999,1,,,
4,2,0.011760235,0,,,
8,8,0.011753559,1,,,
8,8,0.011800051,1,,,
4,4,0.01180625,1,,,
4,6,0.011825323,0,,,
5,2,0.011805296,0,,,
4,0,0.011833191,0,,,
6,6,0.011859655,1,,,
5,7,0.011787415,0,,,
2,2,0.011784554,1,,,
0,5,0.011815548,0,,,
6,8,0.011780739,0,,,
0,0,0.011838436,1,,,
6,7,0.011822462,0,,,
2,2,0.01175642,1,,,
7,7,0.011753082,1,,,
2,2,0.011772156,1,,,
4,2,0.011734009,0,,,
7,7,0.011781216,1,,,
6,6,0.011763811,1,,,
0,0,0.011828184,1,,,
6,6,0.011738062,1,,,
2,6,0.011793613,0,,,
2,6,0.011789322,0,,,
7,7,0.011789322,1,,,
2,4,0.011762142,0,,,
6,5,0.011771917,0,,,
9,9,0.011799574,1,,,
5,5,0.011744976,1,,,
8,2,0.012147665,0,,,
5,6,0.011977196,0,,,
2,4,0.011793137,0,,,
6,6,0.01176095,1,,,
2,2,0.011870146,1,,,
2,2,0.011854649,1,,,
2,2,0.011836052,1,,,
4,5,0.011842489,0,,,
6,5,0.011814833,0,,,
4,4,0.011820555,1,,,
6,0,0.011804819,0,,,
0,2,0.011820316,0,,,
6,8,0.011892557,0,,,
8,0,0.011847496,0,,,
9,8,0.011862755,0,,,
5,6,0.01180768,0,,,
4,8,0.011794567,0,,,
4,0,0.011796951,0,,,
2,6,0.012043715,0,,,
6,1,0.011798382,0,,,
4,4,0.011838198,1,,,
2,8,0.011811256,0,,,
2,4,0.011758327,0,,,
6,6,0.011795282,1,,,
4,6,0.01184082,0,,,
4,0,0.011815548,0,,,
4,4,0.011817694,1,,,
6,4,0.011763573,0,,,
6,6,0.011811733,1,,,
8,8,0.01175189,1,,,
2,2,0.011819839,1,,,
6,4,0.011842728,0,,,
9,5,0.011840582,0,,,
0,0,0.011857033,1,,,
4,4,0.011802673,1,,,
6,5,0.011782408,0,,,
4,4,0.011809111,1,,,
8,1,0.01178956,0,,,
5,4,0.011762381,0,,,
7,7,0.0118258,1,,,
2,2,0.011808872,1,,,
6,4,0.011809826,0,,,
8,8,0.011781454,1,,,
2,4,0.01180768,0,,,
8,8,0.011861563,1,,,
8,8,0.011813641,1,,,
4,2,0.011800766,0,,,
6,7,0.011763096,0,,,
0,0,0.011781693,1,,,
2,4,0.01178956,0,,,
6,2,0.011779547,0,,,
7,7,0.011750937,1,,,
0,6,0.011790991,0,,,
0,8,0.011805534,0,,,
6,0,0.011776924,0,,,
2,2,0.011774778,1,,,
2,4,0.011785984,0,,,
8,8,0.011838436,1,,,
6,2,0.011785507,0,,,
0,0,0.01177597,1,,,
0,0,0.011770725,1,,,
6,7,0.011769533,0,,,
8,8,0.011752844,1,,,
6,7,0.011730671,0,,,
8,0,0.011762619,0,,,
5,7,0.011784077,0,,,
2,5,0.011774302,0,,,
2,2,0.011731625,1,,,
4,4,0.01175952,1,,,
4,4,0.011737108,1,,,
8,8,0.011796474,1,,,
8,8,0.011773109,1,,,
2,4,0.011806011,0,,,
4,0,0.011739969,0,,,
6,8,0.011820316,0,,,
2,6,0.011736155,0,,,
6,5,0.011773586,0,,,
5,2,0.011869192,0,,,
5,5,0.011806965,1,,,
6,6,0.011801243,1,,,
4,2,0.011850834,0,,,
0,0,0.011826038,1,,,
2,6,0.011783123,0,,,
2,0,0.01180172,0,,,
9,8,0.011790991,0,,,
7,7,0.011835098,1,,,
6,6,0.011868,1,,,
1,7,0.011888742,0,,,
7,7,0.011817455,1,,,
7,7,0.011920452,1,,,
8,8,0.011815071,1,,,
6,6,0.011806488,1,,,
2,5,0.011817932,0,,,
3,7,0.011823177,0,,,
2,6,0.011841059,0,,,
4,0,0.011799812,0,,,
4,4,0.011837721,1,,,
7,6,0.011786938,0,,,
6,4,0.011778355,0,,,
6,5,0.011809587,0,,,
6,6,0.01179266,1,,,
2,0,0.011800289,0,,,
4,6,0.011796474,0,,,
0,4,0.011787176,0,,,
4,0,0.011799335,0,,,
6,6,0.011808395,1,,,
0,6,0.011817455,0,,,
8,8,0.011762142,1,,,
2,6,0.011777878,0,,,
5,5,0.011767149,1,,,
6,6,0.011815548,1,,,
4,4,0.011771679,1,,,
4,2,0.011777639,0,,,
4,4,0.011746883,1,,,
4,4,0.01177001,1,,,
6,6,0.011734247,1,,,
4,0,0.011739254,0,,,
8,8,0.011722326,1,,,
2,4,0.011730671,0,,,
0,0,0.011793852,1,,,
4,6,0.011776209,0,,,
5,6,0.011846781,0,,,
6,7,0.011805773,0,,,
2,2,0.011850595,1,,,
6,6,0.011839867,1,,,
3,6,0.011797667,0,,,
6,6,0.01182127,1,,,
6,6,0.011786222,1,,,
4,0,0.011814117,0,,,
4,0,0.011798859,0,,,
4,0,0.011759758,0,,,
2,2,0.011845827,1,,,
5,5,0.011763811,1,,,
8,4,0.011781454,0,,,
4,4,0.011808157,1,,,
6,7,0.011797667,0,,,
4,6,0.011785746,0,,,
6,9,0.011838198,0,,,
5,5,0.011775494,1,,,
6,6,0.011788607,1,,,
5,2,0.011796236,0,,,
0,4,0.011811972,0,,,
2,0,0.01175189,0,,,
8,6,0.0117836,0,,,
6,6,0.011770725,1,,,
8,8,0.01176405,1,,,
4,0,0.01174736,0,,,
4,8,0.011755466,0,,,
6,6,0.011784554,1,,,
2,4,0.011791468,0,,,
8,8,0.011788845,1,,,
4,8,0.011924267,0,,,
0,6,0.01186657,0,,,
4,0,0.011978865,0,,,
7,7,0.011860132,1,,,
6,6,0.011859417,1,,,
6,6,0.011867046,1,,,
6,6,0.011876822,1,,,
0,8,0.011856794,0,,,
4,4,0.011799097,1,,,
5,6,0.011765242,0,,,
6,5,0.011804342,0,,,
7,6,0.011835814,0,,,
4,4,0.011859417,1,,,
5,8,0.01181531,0,,,
7,7,0.011860132,1,,,
4,4,0.011820793,1,,,
6,6,0.011831045,1,,,
4,0,0.011813641,0,,,
8,8,0.011800051,1,,,
2,0,0.011833668,0,,,
6,6,0.011758327,1,,,
9,9,0.011836767,1,,,
6,9,0.011794329,0,,,
4,6,0.011774302,0,,,
5,4,0.011796474,0,,,
3,4,0.011852741,0,,,
5,6,0.011780024,0,,,
2,0,0.011822701,0,,,
5,8,0.011782408,0,,,
8,8,0.011779547,1,,,
6,8,0.011784077,0,,,
4,2,0.011788607,0,,,
4,4,0.011795044,1,,,
8,4,0.011772156,0,,,
5,5,0.011804581,1,,,
4,4,0.011776447,1,,,
0,0,0.01177597,1,,,
6,6,0.011762619,1,,,
7,7,0.011780739,1,,,
4,4,0.011769533,1,,,
8,8,0.011723042,1,,,
8,8,0.011790991,1,,,
6,6,0.011823416,1,,,
5,6,0.011754036,0,,,
2,2,0.011762619,1,,,
8,8,0.011766434,1,,,
2,2,0.011816025,1,,,
7,7,0.011796474,1,,,
4,6,0.011924267,0,,,
9,3,0.011775494,0,,,
8,7,0.011824369,0,,,
0,2,0.011819363,0,,,
2,4,0.011777163,0,,,
7,7,0.011752844,1,,,
6,6,0.011766672,1,,,
6,6,0.011823177,1,,,
8,8,0.011770725,1,,,
4,0,0.011793613,0,,,
6,4,0.011781693,0,,,
4,2,0.011743307,0,,,
5,4,0.011763334,0,,,
4,6,0.011767864,0,,,
6,6,0.011718512,1,,,
3,8,0.011759043,0,,,
2,2,0.011742115,1,,,
4,4,0.011718273,1,,,
4,0,0.011806965,0,,,
5,0,0.011748791,0,,,
6,2,0.011748791,0,,,
6,2,0.011770964,0,,,
8,8,0.011769295,1,,,
6,4,0.011770725,0,,,
5,5,0.011861563,1,,,
6,6,0.011794567,1,,,
8,7,0.011864662,0,,,
7,6,0.011781693,0,,,
7,6,0.011818409,0,,,
4,4,0.011891842,1,,,
4,4,0.011830807,1,,,
4,4,0.01181674,1,,,
2,6,0.011827707,0,,,
2,2,0.011856318,1,,,
4,4,0.011862993,1,,,
6,6,0.011821508,1,,,
4,4,0.01184392,1,,,
4,4,0.011821985,1,,,
8,8,0.011829138,1,,,
4,5,0.011808157,0,,,
8,9,0.011833668,0,,,
8,8,0.011893034,1,,,
5,5,0.011860609,1,,,
6,6,0.011856079,1,,,
2,2,0.011818647,1,,,
0,0,0.011796713,1,,,
0,0,0.011819601,1,,,
6,6,0.011833668,1,,,
4,4,0.01185894,1,,,
2,2,0.011787415,1,,,
8,8,0.011848688,1,,,
2,4,0.011820316,0,,,
4,4,0.011788607,1,,,
8,7,0.011817455,0,,,
8,8,0.01182723,1,,,
2,2,0.011802673,1,,,
6,8,0.011746168,0,,,
8,8,0.011833668,1,,,
8,8,0.011781693,1,,,
0,4,0.011786938,0,,,
6,6,0.011767387,1,,,
6,6,0.01181531,1,,,
2,0,0.01177597,0,,,
7,6,0.011774778,0,,,
0,0,0.011795998,1,,,
8,6,0.011763573,0,,,
5,6,0.01178956,0,,,
7,6,0.011814117,0,,,
4,4,0.011809587,1,,,
6,2,0.011799574,0,,,
4,0,0.011758089,0,,,
5,6,0.011750937,0,,,
8,8,0.011744738,1,,,
6,0,0.01177001,0,,,
7,7,0.01176548,1,,,
8,0,0.011766195,0,,,
6,6,0.011769295,1,,,
4,0,0.011784077,0,,,
7,7,0.011773825,1,,,
6,2,0.011795759,0,,,
6,6,0.011805296,1,,,
2,2,0.011802197,1,,,
4,6,0.011848211,0,,,
5,7,0.011791229,0,,,
2,2,0.011789322,1,,,
6,4,0.011741877,0,,,
0,2,0.011758804,0,,,
4,4,0.011722565,1,,,
9,8,0.011811256,0,,,
2,8,0.011748314,0,,,
6,6,0.01176405,1,,,
0,8,0.011759996,0,,,
2,6,0.011766434,0,,,
5,5,0.011749268,1,,,
4,4,0.01176095,1,,,
6,6,0.0117805,1,,,
9,8,0.011738777,0,,,
4,2,0.011732101,0,,,
4,4,0.01181221,1,,,
0,2,0.01181221,0,,,
8,5,0.011811018,0,,,
2,2,0.012275696,1,,,
2,2,0.012006998,1,,,
2,4,0.011826754,0,,,
8,8,0.011814117,1,,,
2,4,0.011875391,0,,,
2,5,0.011872053,0,,,
8,8,0.011870861,1,,,
8,8,0.011838913,1,,,
4,2,0.011816502,0,,,
8,8,0.011811972,1,,,
7,7,0.011850834,1,,,
8,8,0.01178956,1,,,
4,0,0.011817932,0,,,
4,4,0.01187849,1,,,
8,4,0.011874199,0,,,
6,6,0.011872053,1,,,
4,2,0.011856079,0,,,
8,4,0.011831999,0,,,
6,8,0.011854649,0,,,
2,0,0.011831045,0,,,
9,9,0.011810303,1,,,
6,6,0.011827469,1,,,
0,4,0.01179409,0,,,
0,0,0.011784077,1,,,
6,6,0.011796951,1,,,
4,0,0.011803865,0,,,
6,0,0.011861563,0,,,
4,5,0.011869669,0,,,
4,4,0.011847734,1,,,
6,6,0.01186657,1,,,
4,2,0.011849642,0,,,
4,4,0.011829853,1,,,
7,7,0.011769056,1,,,
5,6,0.011788607,0,,,
5,6,0.011793613,0,,,
2,2,0.011773825,1,,,
2,2,0.011784315,1,,,
4,4,0.011800289,1,,,
0,0,0.011811256,1,,,
7,6,0.011846066,0,,,
4,4,0.011826277,1,,,
4,4,0.011878252,1,,,
5,5,0.011882544,1,,,
8,8,0.011842966,1,,,
6,6,0.01184082,1,,,
0,4,0.01189208,0,,,
