True Emotion,Predicted Emotion,Time Taken (s),,,,
4,4,0.01178503,1,,,
5,6,0.011785269,0,,,
4,4,0.011797667,1,,,
2,2,0.011768818,1,,,
7,7,0.01180172,1,,,
5,6,0.011809111,0,,,
8,4,0.011791468,0,,,
7,6,0.011760235,0,,,
4,4,0.011802197,1,,,
4,4,0.011875391,1,,,
0,8,0.011775255,0,,,
2,2,0.011799574,1,,,
4,4,0.01176548,1,,,
4,4,0.011803389,1,,,
6,4,0.011806488,0,,,
7,7,0.011774778,1,,,
8,4,0.011801481,0,,,
4,4,0.011781454,1,,,
6,4,0.011785269,0,,,
6,6,0.011834145,1,,,
8,8,0.011777163,1,,,
4,2,0.011782885,0,,,
6,8,0.011808395,0,,,
7,7,0.011894464,1,,,
8,5,0.011806011,0,,,
0,4,0.011815786,0,,,
6,6,0.011767626,1,,,
0,5,0.011767864,0,,,
0,6,0.011748314,0,,,
2,2,0.011835575,1,,,
0,8,0.011767387,0,,,
4,4,0.011811018,1,,,
2,6,0.011797428,0,,,
5,6,0.011771917,0,,,
4,7,0.011785507,0,,,
2,4,0.011822224,0,,,
7,6,0.011789799,0,,,
6,6,0.011795044,1,,,
6,4,0.011752367,0,,,
7,6,0.011741161,0,,,
5,0,0.011779785,0,,,
4,4,0.011772156,1,,,
6,4,0.011801481,0,,,
6,4,0.011788368,0,,,
0,4,0.011759281,0,,,
8,4,0.011773825,0,,,
4,4,0.011756659,1,,,
6,8,0.011734009,0,,,
0,8,0.011760235,0,,,
4,4,0.011746883,1,,,
5,2,0.011717081,0,,,
8,4,0.011730909,0,,,
8,8,0.011849165,1,,,
2,2,0.011844873,1,,,
7,7,0.011819839,1,,,
6,6,0.011824369,1,,,
5,5,0.011801958,1,,,
6,6,0.011803389,1,,,
6,6,0.011794806,1,,,
8,8,0.011782646,1,,,
8,0,0.011777163,0,,,
0,4,0.011757374,0,,,
4,0,0.011772156,0,,,
7,6,0.011756659,0,,,
6,5,0.013358831,0,,,
6,6,0.011911392,1,,,
8,8,0.011798382,1,,,
4,4,0.011803389,1,,,
6,4,0.011789083,0,,,
2,6,0.01181221,0,,,
4,8,0.011810064,0,,,
6,2,0.011829853,0,,,
8,8,0.011834621,1,,,
6,4,0.011804104,0,,,
2,5,0.011790037,0,,,
8,8,0.011785746,1,,,
0,4,0.011817932,0,,,
0,4,0.011797428,0,,,
7,6,0.011758327,0,,,
0,4,0.011738539,0,,,
5,4,0.011778593,0,,,
8,4,0.011790991,0,,,
6,6,0.011816978,1,,,
8,6,0.011741877,0,,,
6,7,0.011777163,0,,,
8,8,0.011749506,1,,,
4,4,0.011816502,1,,,
2,2,0.011821508,1,,,
4,8,0.011790514,0,,,
0,6,0.011766672,0,,,
6,6,0.011822462,1,,,
9,9,0.011807203,1,,,
6,8,0.011839628,0,,,
4,4,0.011764526,1,,,
6,8,0.011760712,0,,,
5,4,0.011721849,0,,,
4,6,0.011774063,0,,,
8,8,0.011760712,1,,,
2,6,0.011784315,0,,,
6,4,0.011723995,0,,,
6,8,0.011801004,0,,,
6,4,0.01175189,0,,,
8,5,0.01176548,0,,,
9,8,0.011775732,0,,,
6,2,0.01180625,0,,,
5,4,0.011763811,0,,,
7,7,0.011804581,1,,,
2,4,0.011816978,0,,,
6,8,0.011814594,0,,,
8,4,0.011830807,0,,,
5,4,0.011814117,0,,,
3,1,0.011838198,0,,,
5,4,0.01178813,0,,,
7,7,0.011786699,1,,,
6,6,0.011775732,1,,,
4,2,0.011765718,0,,,
8,8,0.01176548,1,,,
5,8,0.011735439,0,,,
2,4,0.011774063,0,,,
5,6,0.011725426,0,,,
8,8,0.011776924,1,,,
6,4,0.011748314,0,,,
6,4,0.011774778,0,,,
6,6,0.01175952,1,,,
2,2,0.011950016,1,,,
4,2,0.011886597,0,,,
2,4,0.011894703,0,,,
2,4,0.011822939,0,,,
4,4,0.01182723,1,,,
4,4,0.011862993,1,,,
4,4,0.011835337,1,,,
6,6,0.011841059,1,,,
8,5,0.011856318,0,,,
4,6,0.011847734,0,,,
6,8,0.011841536,0,,,
4,4,0.011815071,1,,,
0,4,0.011845589,0,,,
0,6,0.011834383,0,,,
6,4,0.011832714,0,,,
6,4,0.011818647,0,,,
2,5,0.011855125,0,,,
4,0,0.01181221,0,,,
7,7,0.01180172,1,,,
7,6,0.011770248,0,,,
6,2,0.011731148,0,,,
0,8,0.011789322,0,,,
6,6,0.011767864,1,,,
0,2,0.011785269,0,,,
8,4,0.011858463,0,,,
2,2,0.011775732,1,,,
6,4,0.01173377,0,,,
6,6,0.011756897,1,,,
6,4,0.011807919,0,,,
2,8,0.011799812,0,,,
6,4,0.011747122,0,,,
8,2,0.011772156,0,,,
6,4,0.01184082,0,,,
4,4,0.011815071,1,,,
4,4,0.011806488,1,,,
4,0,0.011905909,0,,,
6,5,0.011830807,0,,,
5,6,0.011785507,0,,,
4,4,0.011804104,1,,,
5,8,0.011762381,0,,,
0,8,0.01177001,0,,,
8,8,0.011802435,1,,,
2,4,0.011713743,0,,,
4,6,0.011810541,0,,,
2,4,0.011785746,0,,,
8,8,0.011766195,1,,,
7,6,0.011765242,0,,,
0,4,0.011791706,0,,,
8,4,0.011764765,0,,,
8,8,0.011784315,1,,,
4,8,0.011799335,0,,,
6,6,0.01179862,1,,,
4,4,0.01177907,1,,,
8,8,0.011802197,1,,,
4,8,0.01178956,0,,,
0,4,0.011773586,0,,,
4,6,0.011831045,0,,,
7,6,0.011795044,0,,,
4,8,0.011737823,0,,,
8,8,0.011845827,1,,,
4,2,0.011793852,0,,,
4,4,0.011744022,1,,,
0,4,0.01176095,0,,,
3,6,0.011718035,0,,,
6,6,0.011738777,1,,,
6,6,0.011756182,1,,,
7,7,0.011780977,1,,,
6,4,0.011795521,0,,,
2,4,0.011774063,0,,,
4,4,0.011817694,1,,,
7,5,0.011804581,0,,,
4,2,0.01175189,0,,,
6,4,0.011745453,0,,,
5,6,0.011702538,0,,,
6,6,0.011855125,1,,,
0,0,0.011829138,1,,,
2,8,0.011825085,0,,,
7,8,0.011766195,0,,,
0,4,0.01171422,0,,,
9,9,0.011736631,1,,,
6,7,0.011757612,0,,,
8,8,0.011744261,1,,,
1,4,0.011815071,0,,,
0,6,0.011799574,0,,,
9,8,0.011731863,0,,,
5,6,0.011775017,0,,,
8,2,0.011726379,0,,,
4,4,0.011772394,1,,,
7,7,0.011822462,1,,,
2,2,0.011846542,1,,,
6,6,0.011874199,1,,,
8,8,0.011795521,1,,,
0,3,0.011698961,0,,,
2,6,0.011779785,0,,,
5,2,0.011789322,0,,,
6,6,0.011747599,1,,,
6,6,0.011762619,1,,,
7,8,0.011778355,0,,,
7,7,0.011823893,1,,,
6,6,0.01177597,1,,,
6,6,0.01177454,1,,,
8,4,0.011756182,0,,,
6,6,0.011802673,1,,,
7,7,0.011783361,1,,,
6,4,0.011747122,0,,,
2,2,0.011759281,1,,,
9,6,0.011741161,0,,,
0,4,0.011749744,0,,,
0,4,0.011709213,0,,,
4,4,0.011745453,1,,,
8,6,0.011730194,0,,,
5,4,0.011712313,0,,,
6,5,0.011724472,0,,,
4,4,0.011702776,1,,,
2,6,0.011733294,0,,,
6,8,0.01176548,0,,,
6,6,0.011796474,1,,,
4,4,0.011811733,1,,,
6,6,0.011766672,1,,,
2,6,0.011826754,0,,,
0,6,0.011821985,0,,,
5,2,0.011812449,0,,,
6,6,0.011799812,1,,,
2,4,0.011850834,0,,,
2,6,0.011800528,0,,,
0,4,0.011808872,0,,,
7,5,0.011767864,0,,,
4,4,0.011817455,1,,,
8,4,0.011779308,0,,,
2,4,0.011770487,0,,,
4,4,0.011726856,1,,,
2,4,0.011827707,0,,,
0,4,0.011754274,0,,,
8,4,0.011787653,0,,,
2,2,0.011737823,1,,,
8,8,0.011746407,1,,,
2,6,0.011744738,0,,,
6,5,0.011758804,0,,,
2,4,0.011749029,0,,,
2,5,0.01177907,0,,,
6,8,0.011724234,0,,,
0,2,0.011771679,0,,,
5,6,0.011748075,0,,,
8,4,0.011772633,0,,,
4,4,0.011730194,1,,,
2,2,0.011700153,1,,,
5,5,0.011700392,1,,,
4,4,0.01183629,1,,,
8,8,0.011822939,1,,,
4,4,0.011821985,1,,,
2,6,0.011836767,0,,,
7,5,0.011752367,0,,,
8,4,0.011761427,0,,,
6,4,0.011789322,0,,,
2,4,0.011755466,0,,,
5,5,0.011783123,1,,,
6,8,0.011753559,0,,,
8,8,0.01175046,1,,,
0,4,0.011781454,0,,,
6,8,0.011767149,0,,,
4,8,0.011783838,0,,,
4,2,0.011804581,0,,,
2,4,0.011806488,0,,,
8,8,0.01183033,1,,,
2,4,0.011839151,0,,,
8,8,0.011763811,1,,,
6,4,0.011762857,0,,,
5,4,0.01178813,0,,,
6,4,0.011735678,0,,,
4,4,0.011824608,1,,,
8,8,0.011757135,1,,,
4,6,0.011687994,0,,,
4,4,0.011752844,1,,,
4,2,0.011758566,0,,,
5,4,0.011765957,0,,,
8,4,0.011790991,0,,,
4,4,0.011772633,1,,,
2,8,0.011729956,0,,,
6,4,0.011767387,0,,,
2,2,0.011749506,1,,,
2,6,0.011732101,0,,,
8,4,0.011760712,0,,,
6,7,0.011751175,0,,,
5,6,0.011745691,0,,,
4,0,0.011774302,0,,,
5,8,0.011785984,0,,,
8,4,0.011789799,0,,,
0,4,0.011804104,0,,,
6,6,0.011756182,1,,,
6,6,0.011783361,1,,,
8,6,0.011804342,0,,,
8,8,0.01174736,1,,,
5,5,0.011768579,1,,,
6,4,0.011785507,0,,,
6,4,0.011706352,0,,,
2,6,0.011764765,0,,,
5,6,0.011799335,0,,,
0,8,0.01180768,0,,,
6,5,0.011798382,0,,,
6,6,0.01177454,1,,,
6,6,0.011788607,1,,,
7,7,0.011815071,1,,,
0,8,0.011826515,0,,,
6,6,0.011752367,1,,,
2,8,0.011811733,0,,,
4,2,0.011764526,0,,,
6,6,0.011745453,1,,,
5,5,0.011741877,1,,,
6,4,0.011721849,0,,,
8,8,0.011759758,1,,,
9,8,0.011728525,0,,,
5,5,0.01183486,1,,,
7,7,0.011819124,1,,,
4,4,0.011851788,1,,,
2,6,0.011786461,0,,,
2,2,0.011804104,1,,,
2,2,0.011781693,1,,,
0,4,0.011795282,0,,,
4,4,0.011802435,1,,,
6,6,0.011793613,1,,,
9,6,0.011852503,0,,,
4,2,0.011829138,0,,,
0,4,0.011828899,0,,,
8,4,0.011833668,0,,,
6,4,0.011764288,0,,,
6,6,0.011723757,1,,,
6,4,0.011744261,0,,,
6,4,0.011771441,0,,,
8,8,0.011823893,1,,,
6,6,0.01176405,1,,,
8,4,0.011831522,0,,,
8,7,0.011823893,0,,,
8,8,0.011808157,1,,,
5,6,0.011851311,0,,,
9,8,0.011824369,0,,,
4,4,0.011824131,1,,,
8,8,0.011826277,1,,,
6,0,0.011842251,0,,,
6,4,0.011793375,0,,,
7,7,0.011793613,1,,,
2,6,0.011759996,0,,,
0,8,0.011792421,0,,,
6,4,0.013326406,0,,,
4,4,0.011794567,1,,,
2,2,0.011769295,1,,,
4,4,0.011777401,1,,,
5,4,0.011737108,0,,,
4,4,0.011734009,1,,,
6,6,0.011759043,1,,,
1,8,0.01178813,0,,,
8,6,0.011747837,0,,,
6,4,0.011759281,0,,,
4,4,0.011753082,1,,,
8,4,0.011749268,0,,,
6,6,0.01175499,1,,,
4,4,0.011712313,1,,,
7,7,0.01176095,1,,,
4,2,0.011767149,0,,,
4,4,0.011812687,1,,,
2,4,0.011749268,0,,,
8,8,0.011753321,1,,,
4,4,0.011751413,1,,,
8,8,0.01173377,1,,,
8,8,0.011722803,1,,,
4,4,0.011775017,1,,,
4,4,0.011723042,1,,,
5,8,0.01175642,0,,,
4,4,0.011747837,1,,,
6,6,0.011770964,1,,,
5,8,0.011780262,0,,,
2,2,0.011800766,1,,,
0,8,0.011805058,0,,,
6,8,0.011786461,0,,,
0,2,0.011784792,0,,,
6,6,0.01180625,1,,,
2,4,0.011817455,0,,,
7,7,0.011766195,1,,,
2,2,0.01180172,1,,,
4,4,0.011835337,1,,,
7,7,0.011812925,1,,,
6,6,0.011751652,1,,,
0,4,0.011708975,0,,,
6,6,0.011783838,1,,,
2,6,0.011818886,0,,,
2,4,0.011846304,0,,,
7,7,0.011815071,1,,,
2,6,0.01180768,0,,,
6,4,0.011742115,0,,,
9,9,0.011814356,1,,,
5,5,0.011779308,1,,,
8,2,0.011730194,0,,,
5,6,0.011763811,0,,,
2,4,0.011787653,0,,,
6,6,0.011762857,1,,,
2,4,0.011878729,0,,,
2,6,0.011865139,0,,,
2,4,0.011840105,0,,,
4,8,0.011850834,0,,,
6,6,0.011867762,1,,,
4,4,0.011808872,1,,,
6,4,0.011816025,0,,,
0,4,0.01189065,0,,,
6,6,0.011871338,1,,,
8,8,0.011832714,1,,,
9,6,0.011786938,0,,,
5,6,0.011784792,0,,,
4,8,0.011820555,0,,,
4,4,0.011808395,1,,,
2,6,0.011828423,0,,,
6,6,0.01181674,1,,,
4,4,0.011836767,1,,,
2,4,0.011829138,0,,,
2,4,0.011810541,0,,,
6,6,0.011799812,1,,,
4,4,0.011806726,1,,,
4,4,0.011808872,1,,,
4,4,0.011772156,1,,,
6,4,0.01181674,0,,,
6,6,0.011764765,1,,,
8,8,0.011736631,1,,,
2,8,0.011789083,0,,,
6,4,0.011767626,0,,,
9,8,0.011748075,0,,,
0,0,0.011734486,1,,,
4,4,0.011719942,1,,,
6,4,0.011757374,0,,,
4,4,0.011758566,1,,,
8,1,0.011756897,0,,,
5,4,0.011793137,0,,,
7,6,0.011783838,0,,,
2,4,0.01174283,0,,,
6,4,0.011752844,0,,,
8,8,0.01177454,1,,,
2,4,0.011782646,0,,,
8,4,0.011761665,0,,,
8,8,0.011743546,1,,,
4,6,0.011732817,0,,,
6,7,0.011776447,0,,,
0,4,0.011833429,0,,,
2,4,0.011775732,0,,,
6,6,0.01181221,1,,,
7,6,0.011820793,0,,,
0,4,0.011838913,0,,,
0,4,0.011838436,0,,,
6,4,0.011764526,0,,,
2,2,0.011769056,1,,,
2,4,0.011819124,0,,,
8,4,0.011875629,0,,,
6,6,0.011780977,1,,,
0,4,0.01179409,0,,,
0,0,0.011826754,1,,,
6,6,0.011882305,1,,,
8,5,0.011813402,0,,,
6,7,0.01179719,0,,,
8,8,0.01178813,1,,,
5,6,0.011799097,0,,,
2,4,0.011757612,0,,,
2,4,0.011750937,0,,,
4,6,0.011737108,0,,,
4,4,0.011809587,1,,,
8,8,0.011755466,1,,,
8,3,0.011829138,0,,,
2,4,0.011806965,0,,,
4,4,0.011789799,1,,,
6,6,0.011741161,1,,,
2,4,0.01176405,0,,,
6,5,0.011736393,0,,,
5,4,0.011876106,0,,,
5,8,0.011843681,0,,,
6,6,0.011854887,1,,,
4,4,0.011817932,1,,,
0,4,0.011810064,0,,,
2,6,0.011800766,0,,,
2,2,0.011799812,1,,,
9,9,0.011798382,1,,,
7,7,0.011796951,1,,,
6,4,0.011747122,0,,,
1,6,0.011761904,0,,,
7,6,0.011777401,0,,,
7,7,0.011808157,1,,,
8,4,0.011781454,0,,,
6,6,0.011782408,1,,,
2,5,0.01175642,0,,,
3,7,0.011807203,0,,,
2,8,0.011742353,0,,,
4,4,0.011767387,1,,,
4,4,0.011714935,1,,,
7,7,0.011741877,1,,,
6,6,0.011760473,1,,,
6,8,0.011804819,0,,,
6,4,0.011840105,0,,,
2,6,0.011770487,0,,,
4,4,0.011757374,1,,,
0,4,0.011721849,0,,,
4,8,0.011744499,0,,,
6,6,0.011729956,1,,,
0,6,0.01172924,0,,,
8,8,0.011738062,1,,,
2,5,0.01170063,0,,,
5,5,0.011752605,1,,,
6,6,0.011707783,1,,,
4,4,0.011676788,1,,,
4,4,0.011709929,1,,,
4,4,0.011743784,1,,,
4,6,0.01178503,0,,,
6,6,0.01181531,1,,,
4,4,0.011770248,1,,,
8,8,0.011762381,1,,,
2,4,0.011812449,0,,,
0,0,0.011799574,1,,,
4,6,0.011791945,0,,,
5,6,0.011822224,0,,,
6,6,0.011763811,1,,,
2,2,0.011806726,1,,,
6,4,0.011813879,0,,,
3,8,0.011803627,0,,,
6,6,0.011779785,1,,,
6,6,0.011773109,1,,,
4,8,0.011775494,0,,,
4,4,0.011835575,1,,,
4,4,0.0117805,1,,,
2,2,0.011837482,1,,,
5,2,0.011764526,0,,,
8,4,0.011796713,0,,,
4,4,0.011755466,1,,,
6,7,0.011795998,0,,,
4,8,0.011741638,0,,,
6,8,0.011736631,0,,,
5,6,0.01175952,0,,,
6,6,0.011774063,1,,,
5,2,0.011792421,0,,,
0,4,0.011789799,0,,,
2,4,0.011826277,0,,,
8,6,0.011756659,0,,,
6,5,0.011765003,0,,,
8,4,0.011738539,0,,,
4,2,0.01175499,0,,,
4,8,0.011746883,0,,,
6,6,0.011762619,1,,,
2,4,0.011759758,0,,,
8,8,0.011739492,1,,,
4,4,0.011897326,1,,,
0,6,0.011908531,0,,,
4,4,0.01183939,1,,,
7,7,0.011888742,1,,,
6,4,0.011832476,0,,,
6,6,0.011801958,1,,,
6,6,0.011769533,1,,,
0,4,0.011763811,0,,,
4,4,0.011822701,1,,,
5,4,0.011753082,0,,,
6,8,0.011788368,0,,,
7,6,0.011779308,0,,,
4,4,0.011761427,1,,,
5,5,0.011750698,1,,,
7,7,0.011726379,1,,,
4,5,0.011840582,0,,,
6,6,0.011815786,1,,,
4,4,0.011768103,1,,,
8,8,0.011779308,1,,,
2,4,0.011775255,0,,,
6,8,0.011758089,0,,,
9,9,0.01175189,1,,,
6,6,0.011744261,1,,,
4,4,0.011775494,1,,,
5,4,0.011740446,0,,,
3,4,0.011737585,0,,,
5,6,0.011743307,0,,,
2,4,0.011723757,0,,,
5,8,0.011785269,0,,,
8,4,0.011749744,0,,,
6,8,0.011711836,0,,,
4,4,0.011708736,1,,,
4,8,0.01170516,0,,,
8,4,0.011770725,0,,,
5,5,0.011738777,1,,,
4,4,0.011744738,1,,,
0,3,0.011682987,0,,,
6,6,0.011755705,1,,,
7,7,0.011748552,1,,,
4,4,0.011766672,1,,,
8,6,0.011734724,0,,,
8,8,0.011730671,1,,,
6,6,0.011723042,1,,,
5,8,0.011748075,0,,,
2,4,0.011750221,0,,,
8,5,0.011755705,0,,,
2,4,0.011763096,0,,,
7,6,0.011744022,0,,,
4,5,0.011766195,0,,,
9,8,0.011778355,0,,,
8,8,0.011770487,1,,,
0,2,0.011774778,0,,,
2,4,0.011813879,0,,,
7,6,0.011810303,0,,,
6,4,0.011760473,0,,,
6,6,0.011752605,1,,,
8,4,0.011779547,0,,,
4,4,0.011770964,1,,,
6,6,0.011781693,1,,,
4,4,0.011749744,1,,,
5,4,0.011767864,0,,,
4,4,0.011752844,1,,,
6,6,0.011744976,1,,,
3,5,0.011769056,0,,,
2,8,0.011735201,0,,,
4,4,0.011725903,1,,,
4,4,0.011781693,1,,,
5,4,0.011763096,0,,,
6,2,0.011747122,0,,,
6,6,0.011758804,1,,,
8,8,0.011775494,1,,,
6,4,0.011734724,0,,,
5,6,0.011851072,0,,,
6,6,0.011811972,1,,,
8,7,0.011834621,0,,,
7,6,0.01189065,0,,,
7,6,0.011839867,0,,,
4,4,0.011814833,1,,,
4,4,0.011804581,1,,,
4,4,0.011829615,1,,,
2,8,0.011832714,0,,,
2,2,0.011838198,1,,,
4,4,0.011782646,1,,,
6,6,0.011811018,1,,,
4,4,0.011806726,1,,,
4,4,0.011778831,1,,,
8,8,0.011794806,1,,,
4,4,0.011784077,1,,,
8,8,0.011774302,1,,,
8,8,0.011793375,1,,,
5,4,0.011745214,0,,,
6,6,0.01174283,1,,,
2,6,0.011760235,0,,,
0,0,0.011762142,1,,,
0,4,0.011781931,0,,,
6,6,0.011795759,1,,,
4,4,0.011786222,1,,,
2,4,0.011756659,0,,,
8,8,0.011856794,1,,,
2,4,0.011798382,0,,,
4,4,0.011767864,1,,,
8,8,0.011725187,1,,,
8,8,0.012848616,1,,,
2,4,0.012060881,0,,,
6,8,0.011722326,0,,,
8,8,0.011747122,1,,,
8,5,0.011765718,0,,,
0,4,0.011764765,0,,,
6,6,0.011789083,1,,,
6,4,0.011778831,0,,,
2,0,0.011723042,0,,,
7,6,0.011749744,0,,,
0,4,0.011752605,0,,,
8,6,0.011773825,0,,,
5,6,0.011730909,0,,,
7,6,0.011721373,0,,,
4,2,0.011816978,0,,,
6,6,0.011778593,1,,,
4,4,0.011747599,1,,,
5,6,0.011828184,0,,,
8,8,0.011820793,1,,,
6,4,0.011795044,0,,,
7,6,0.011695385,0,,,
8,4,0.011789322,0,,,
6,5,0.011773348,0,,,
4,0,0.011834145,0,,,
7,7,0.011804104,1,,,
6,6,0.01175499,1,,,
6,6,0.011774063,1,,,
2,2,0.011794567,1,,,
4,2,0.011864901,0,,,
5,7,0.011787176,0,,,
2,2,0.011814594,1,,,
6,4,0.011809587,0,,,
0,4,0.011855602,0,,,
4,4,0.011799097,1,,,
9,8,0.011838436,0,,,
2,4,0.011796236,0,,,
6,6,0.011798382,1,,,
0,8,0.011794329,0,,,
2,4,0.011766672,0,,,
5,5,0.011808872,1,,,
4,4,0.011766911,1,,,
6,8,0.011732817,0,,,
9,4,0.011782646,0,,,
4,4,0.011767626,1,,,
4,4,0.011866331,1,,,
0,4,0.011850119,0,,,
8,5,0.011859417,0,,,
2,2,0.011826992,1,,,
2,4,0.011865854,0,,,
2,4,0.01183486,0,,,
8,8,0.011802435,1,,,
2,4,0.011777163,0,,,
2,4,0.011756659,0,,,
8,4,0.011728525,0,,,
8,5,0.011707067,0,,,
4,4,0.011742115,1,,,
8,8,0.011727333,1,,,
7,7,0.011762142,1,,,
8,4,0.011722088,0,,,
4,4,0.011805058,1,,,
4,4,0.011884451,1,,,
8,6,0.011758089,0,,,
6,6,0.011799097,1,,,
4,2,0.011791945,0,,,
8,2,0.01185441,0,,,
6,6,0.01180172,1,,,
2,4,0.011817455,0,,,
9,2,0.011794806,0,,,
6,6,0.011755943,1,,,
0,4,0.011760235,0,,,
0,4,0.011741877,0,,,
6,6,0.011752367,1,,,
4,4,0.011735439,1,,,
6,4,0.011753321,0,,,
4,4,0.011716366,1,,,
4,4,0.011728525,1,,,
6,6,0.01176405,1,,,
4,2,0.011742115,0,,,
4,4,0.011772394,1,,,
7,7,0.011744022,1,,,
5,6,0.011783838,0,,,
5,5,0.011746168,1,,,
2,8,0.01175952,0,,,
2,6,0.011770725,0,,,
4,4,0.011719227,1,,,
0,4,0.011735439,0,,,
7,5,0.011754036,0,,,
4,2,0.011739016,0,,,
4,4,0.011712551,1,,,
5,5,0.011716366,1,,,
8,4,0.01178503,0,,,
6,6,0.011701584,1,,,
0,4,0.01180172,0,,,
